Split,Image,Class_ID,Species,Image_Width,Image_Height,Center_X,Center_Y,BBox_Width,BBox_Height,BBox_Area
train,images-2-_jpeg.rf.9dcf2eb76d4146ee89066b579e0a8f2f.jpg,9,ThreeStripedDamselfish,640,640,0.53515625,0.50078125,0.36640625,0.43671875,0.1600164794921875
train,images-2-_jpeg.rf.b3e77a9220bd6789bedb36657075cfec.jpg,9,ThreeStripedDamselfish,640,640,0.49375,0.534375,0.4890625,0.4296875,0.21014404296875
train,images-2-_jpeg_jpg.rf.12c4c052d57eeca5fbbf966ad1e22aa5.jpg,1,BlueTang,640,640,0.2734375,0.24765625,0.33125,0.3265625,0.10817382812499998
train,images-2-_jpeg_jpg.rf.12c4c052d57eeca5fbbf966ad1e22aa5.jpg,1,BlueTang,640,640,0.15,0.79921875,0.3,0.4015625,0.12046874999999999
train,images-2-_jpeg_jpg.rf.12c4c052d57eeca5fbbf966ad1e22aa5.jpg,1,BlueTang,640,640,0.81875,0.69765625,0.3625,0.3390625,0.12291015624999999
train,images-2-_jpeg_jpg.rf.20820deabf79e12faaf09744d79c009c.jpg,3,ClownFish,640,640,0.51328125,0.51328125,0.871875,0.7015625,0.6116748046874999
train,images-2-_jpeg_jpg.rf.804d6702f81684addc318e0205fec34e.jpg,1,BlueTang,640,640,0.36875,0.75,0.2953125,0.4671875,0.13796630859374998
train,images-2-_jpeg_jpg.rf.804d6702f81684addc318e0205fec34e.jpg,1,BlueTang,640,640,0.70234375,0.365625,0.3734375,0.4234375,0.15812744140624999
train,images-2-_jpeg_jpg.rf.804d6702f81684addc318e0205fec34e.jpg,1,BlueTang,640,640,0.31640625,0.43671875,0.434375,0.2109375,0.0916259765625
train,images-2-_jpeg_jpg.rf.804d6702f81684addc318e0205fec34e.jpg,3,ClownFish,640,640,0.23125,0.1328125,0.2703125,0.2203125,0.05955322265625
train,images-2-_jpeg_jpg.rf.8bfe0ff869e147a5dfe9af28f3930ceb.jpg,3,ClownFish,640,640,0.484375,0.51015625,0.5421875,0.7703125,0.41765380859375
train,images-2-_jpeg_jpg.rf.a7067220d9d563e4575e7b1f443bac8f.jpg,1,BlueTang,640,640,0.4359375,0.50546875,0.3765625,0.79375,0.298896484375
train,images-2-_jpeg_jpg.rf.e85ac489471e77bdf347e5e63ae885ed.jpg,1,BlueTang,640,640,0.48984375,0.43671875,0.7734375,0.3234375,0.25015869140624997
train,images-2-_jpeg_jpg.rf.ed0065b58e8bfbfda08a1523f5b48669.jpg,1,BlueTang,640,640,0.6046875,0.2375,0.25,0.44375,0.1109375
train,images-2-_jpeg_jpg.rf.ed0065b58e8bfbfda08a1523f5b48669.jpg,1,BlueTang,640,640,0.3125,0.6546875,0.334375,0.390625,0.130615234375
train,images-2-_jpeg_jpg.rf.ed0065b58e8bfbfda08a1523f5b48669.jpg,1,BlueTang,640,640,0.6890625,0.54375,0.41875,0.16875,0.07066406250000001
train,images-2-_jpeg_jpg.rf.ed0065b58e8bfbfda08a1523f5b48669.jpg,3,ClownFish,640,640,0.80546875,0.83671875,0.2515625,0.1953125,0.04913330078125001
train,images-2-_jpeg_jpg.rf.f4dd5c00ff1a5309a8b826456c413ffd.jpg,1,BlueTang,640,640,0.24375,0.721875,0.3328125,0.3375,0.11232421875000001
train,images-2-_jpeg_jpg.rf.f4dd5c00ff1a5309a8b826456c413ffd.jpg,1,BlueTang,640,640,0.7921875,0.85078125,0.40625,0.2984375,0.121240234375
train,images-2-_jpeg_jpg.rf.f4dd5c00ff1a5309a8b826456c413ffd.jpg,1,BlueTang,640,640,0.703125,0.184375,0.3453125,0.36875,0.12733398437500001
train,images-2023-05-20T172324-905_jpeg_jpg.rf.8035df8f436a64f5d46bcd84ac654af1.jpg,1,BlueTang,640,640,0.2546875,0.37578125,0.509375,0.3484375,0.1774853515625
train,images-2023-05-20T172324-905_jpeg_jpg.rf.8035df8f436a64f5d46bcd84ac654af1.jpg,1,BlueTang,640,640,0.8109375,0.22578125,0.375,0.4515625,0.16933593749999998
train,images-2023-05-20T172324-905_jpeg_jpg.rf.8035df8f436a64f5d46bcd84ac654af1.jpg,1,BlueTang,640,640,0.27109375,0.790625,0.5421875,0.28125,0.152490234375
train,images-2023-05-20T172324-905_jpeg_jpg.rf.8035df8f436a64f5d46bcd84ac654af1.jpg,1,BlueTang,640,640,0.78203125,0.9125,0.3859375,0.175,0.0675390625
train,images-2023-05-20T172324-905_jpeg_jpg.rf.9027e506abe06d9c213ff060c18a8600.jpg,1,BlueTang,640,640,0.46796875,0.4984375,0.4234375,0.6390625,0.27060302734375
train,images-2023-05-20T172324-905_jpeg_jpg.rf.985ffe0a2d48453dcd2ec54d543cc87e.jpg,1,BlueTang,640,640,0.32734375,0.7140625,0.446875,0.5703125,0.2548583984375
train,images-2023-05-20T172324-905_jpeg_jpg.rf.985ffe0a2d48453dcd2ec54d543cc87e.jpg,1,BlueTang,640,640,0.29609375,0.184375,0.5203125,0.36875,0.191865234375
train,images-2023-05-20T172324-905_jpeg_jpg.rf.985ffe0a2d48453dcd2ec54d543cc87e.jpg,1,BlueTang,640,640,0.7359375,0.74453125,0.3875,0.5109375,0.19798828125000004
train,images-2023-05-20T172324-905_jpeg_jpg.rf.985ffe0a2d48453dcd2ec54d543cc87e.jpg,1,BlueTang,640,640,0.91796875,0.31015625,0.1640625,0.4140625,0.06793212890625
train,images-2023-05-20T172324-905_jpeg_jpg.rf.9fa737c6d9608d05cf5c7da029cf0d1f.jpg,1,BlueTang,640,640,0.4953125,0.46796875,0.5890625,0.3171875,0.18684326171875001
train,images-2023-05-20T172324-981_jpeg_jpg.rf.373b6ecc6e91171de47937d630818a8f.jpg,1,BlueTang,640,640,0.53203125,0.51875,0.8359375,0.6171875,0.51593017578125
train,images-2023-05-20T172324-981_jpeg_jpg.rf.384a612bd6d3b539a26aae97cc4de787.jpg,1,BlueTang,640,640,0.30546875,0.134375,0.3265625,0.26875,0.08776367187499999
train,images-2023-05-20T172324-981_jpeg_jpg.rf.384a612bd6d3b539a26aae97cc4de787.jpg,1,BlueTang,640,640,0.734375,0.16484375,0.53125,0.3296875,0.17514648437500002
train,images-2023-05-20T172324-981_jpeg_jpg.rf.384a612bd6d3b539a26aae97cc4de787.jpg,1,BlueTang,640,640,0.25546875,0.66171875,0.4265625,0.3484375,0.14863037109375002
train,images-2023-05-20T172324-981_jpeg_jpg.rf.384a612bd6d3b539a26aae97cc4de787.jpg,1,BlueTang,640,640,0.7375,0.5390625,0.525,0.41875,0.21984375
train,images-2023-05-20T172324-981_jpeg_jpg.rf.69db85f925c2cc8b17006d8abbbac928.jpg,1,BlueTang,640,640,0.52734375,0.525,0.9453125,0.778125,0.7355712890624999
train,images-2023-05-20T172324-981_jpeg_jpg.rf.e98b1ee19611e1ff3a2002a1321b2552.jpg,1,BlueTang,640,640,0.1828125,0.76640625,0.33125,0.375,0.12421874999999999
train,images-2023-05-20T172324-981_jpeg_jpg.rf.e98b1ee19611e1ff3a2002a1321b2552.jpg,1,BlueTang,640,640,0.16953125,0.340625,0.3390625,0.5875,0.19919921875
train,images-2023-05-20T172324-981_jpeg_jpg.rf.e98b1ee19611e1ff3a2002a1321b2552.jpg,1,BlueTang,640,640,0.709375,0.70546875,0.4296875,0.4890625,0.21014404296875
train,images-2023-05-20T172324-981_jpeg_jpg.rf.e98b1ee19611e1ff3a2002a1321b2552.jpg,1,BlueTang,640,640,0.4890625,0.2796875,0.51875,0.559375,0.29017578125
train,images-2023-05-20T172325-021_jpeg_jpg.rf.0476646d538b3ae0b0f8c4288eb40604.jpg,1,BlueTang,640,640,0.2796875,0.25,0.559375,0.5,0.2796875
train,images-2023-05-20T172325-021_jpeg_jpg.rf.0476646d538b3ae0b0f8c4288eb40604.jpg,1,BlueTang,640,640,0.88671875,0.25,0.2265625,0.5,0.11328125
train,images-2023-05-20T172325-021_jpeg_jpg.rf.0476646d538b3ae0b0f8c4288eb40604.jpg,1,BlueTang,640,640,0.096875,0.88984375,0.19375,0.2171875,0.042080078125
train,images-2023-05-20T172325-021_jpeg_jpg.rf.0476646d538b3ae0b0f8c4288eb40604.jpg,1,BlueTang,640,640,0.8,0.83046875,0.4,0.3390625,0.135625
train,images-2023-05-20T172325-021_jpeg_jpg.rf.0880745b72fba609171af21e898a8063.jpg,1,BlueTang,640,640,0.234375,0.20078125,0.25,0.4015625,0.100390625
train,images-2023-05-20T172325-021_jpeg_jpg.rf.0880745b72fba609171af21e898a8063.jpg,1,BlueTang,640,640,0.709375,0.19296875,0.58125,0.3859375,0.224326171875
train,images-2023-05-20T172325-021_jpeg_jpg.rf.0880745b72fba609171af21e898a8063.jpg,1,BlueTang,640,640,0.15625,0.7,0.3125,0.4,0.125
train,images-2023-05-20T172325-021_jpeg_jpg.rf.0880745b72fba609171af21e898a8063.jpg,1,BlueTang,640,640,0.6796875,0.7484375,0.640625,0.5,0.3203125
train,images-2023-05-20T172325-021_jpeg_jpg.rf.239988f86797ae2c9132d762a51015cd.jpg,1,BlueTang,640,640,0.253125,0.6875,0.50625,0.615625,0.31166015625
train,images-2023-05-20T172325-021_jpeg_jpg.rf.239988f86797ae2c9132d762a51015cd.jpg,1,BlueTang,640,640,0.29921875,0.1140625,0.5234375,0.228125,0.11940917968749999
train,images-2023-05-20T172325-021_jpeg_jpg.rf.239988f86797ae2c9132d762a51015cd.jpg,1,BlueTang,640,640,0.83671875,0.91875,0.2390625,0.1625,0.03884765625
train,images-2023-05-20T172325-021_jpeg_jpg.rf.239988f86797ae2c9132d762a51015cd.jpg,1,BlueTang,640,640,0.8359375,0.24140625,0.328125,0.4390625,0.1440673828125
train,images-2023-05-20T172325-021_jpeg_jpg.rf.4014596933d5c3e2e00bbfb000f4d4a3.jpg,1,BlueTang,640,640,0.5515625,0.51015625,0.8875,0.6703125,0.59490234375
train,images-2023-05-20T172325-021_jpeg_jpg.rf.5a65d24b40a847ba3568e6716a5685e7.jpg,1,BlueTang,640,640,0.20546875,0.77109375,0.40625,0.25625,0.1041015625
train,images-2023-05-20T172325-021_jpeg_jpg.rf.5a65d24b40a847ba3568e6716a5685e7.jpg,1,BlueTang,640,640,0.19296875,0.2953125,0.3859375,0.5875,0.22673828125
train,images-2023-05-20T172325-021_jpeg_jpg.rf.5a65d24b40a847ba3568e6716a5685e7.jpg,1,BlueTang,640,640,0.70625,0.83984375,0.4046875,0.31875,0.12899414062499998
train,images-2023-05-20T172325-021_jpeg_jpg.rf.5a65d24b40a847ba3568e6716a5685e7.jpg,1,BlueTang,640,640,0.74453125,0.3203125,0.5109375,0.640625,0.3273193359375
train,images-2023-05-20T172325-021_jpeg_jpg.rf.fc6209bcb675d5cc6901fe932a3a8d9b.jpg,1,BlueTang,640,640,0.4796875,0.521875,0.840625,0.95625,0.80384765625
train,images-2023-05-20T172325-055_jpeg_jpg.rf.63501f9a75a227ad81475d1f7d71c627.jpg,1,BlueTang,640,640,0.70703125,0.27890625,0.39375,0.5234375,0.20610351562499998
train,images-2023-05-20T172325-055_jpeg_jpg.rf.63501f9a75a227ad81475d1f7d71c627.jpg,1,BlueTang,640,640,0.8,0.67578125,0.4,0.4140625,0.16562500000000002
train,images-2023-05-20T172325-055_jpeg_jpg.rf.63501f9a75a227ad81475d1f7d71c627.jpg,1,BlueTang,640,640,0.15,0.71640625,0.2578125,0.2125,0.05478515625
train,images-2023-05-20T172325-055_jpeg_jpg.rf.696765d9e787421f3a35fd87f8e6e8aa.jpg,1,BlueTang,640,640,0.159375,0.36953125,0.31875,0.7390625,0.23557617187499996
train,images-2023-05-20T172325-055_jpeg_jpg.rf.696765d9e787421f3a35fd87f8e6e8aa.jpg,1,BlueTang,640,640,0.709375,0.24921875,0.55,0.3890625,0.213984375
train,images-2023-05-20T172325-055_jpeg_jpg.rf.696765d9e787421f3a35fd87f8e6e8aa.jpg,1,BlueTang,640,640,0.69296875,0.86484375,0.5515625,0.2546875,0.14047607421875
train,images-2023-05-20T172325-055_jpeg_jpg.rf.696765d9e787421f3a35fd87f8e6e8aa.jpg,3,ClownFish,640,640,0.6015625,0.603125,0.20625,0.225,0.046406249999999996
train,images-2023-05-20T172325-055_jpeg_jpg.rf.6f23e1569c52d2b77ba3190b9fdcff02.jpg,1,BlueTang,640,640,0.32265625,0.2546875,0.4734375,0.309375,0.1464697265625
train,images-2023-05-20T172325-055_jpeg_jpg.rf.6f23e1569c52d2b77ba3190b9fdcff02.jpg,1,BlueTang,640,640,0.73359375,0.21875,0.3484375,0.38125,0.132841796875
train,images-2023-05-20T172325-055_jpeg_jpg.rf.6f23e1569c52d2b77ba3190b9fdcff02.jpg,1,BlueTang,640,640,0.6453125,0.88515625,0.171875,0.2296875,0.0394775390625
train,images-2023-05-20T172325-055_jpeg_jpg.rf.940cf6d952e157229615048d652ba4ce.jpg,1,BlueTang,640,640,0.52421875,0.51796875,0.803125,0.6171875,0.4956787109375
train,images-2023-05-20T172325-055_jpeg_jpg.rf.c5af78bf55e9cb5d6b6fd555da209761.jpg,1,BlueTang,640,640,0.52265625,0.5203125,0.853125,0.684375,0.583857421875
train,images-2023-05-20T172325-055_jpeg_jpg.rf.c8ac109b7d74cc50712cbe7f01c80ec3.jpg,1,BlueTang,640,640,0.825,0.5875,0.35,0.771875,0.27015625
train,images-2023-05-20T172325-055_jpeg_jpg.rf.c8ac109b7d74cc50712cbe7f01c80ec3.jpg,1,BlueTang,640,640,0.321875,0.7734375,0.59375,0.453125,0.26904296875
train,images-2023-05-20T172325-055_jpeg_jpg.rf.c8ac109b7d74cc50712cbe7f01c80ec3.jpg,1,BlueTang,640,640,0.2765625,0.16171875,0.553125,0.3203125,0.17717285156249998
train,images-2023-05-20T172325-055_jpeg_jpg.rf.c8ac109b7d74cc50712cbe7f01c80ec3.jpg,3,ClownFish,640,640,0.38671875,0.41015625,0.2328125,0.2484375,0.057839355468750006
train,images-2023-05-20T172325-095_jpeg_jpg.rf.62d695578b39dfa6e36d4b8771276ec1.jpg,1,BlueTang,640,640,0.55390625,0.5140625,0.8828125,0.690625,0.6096923828125
train,images-2023-05-20T172325-095_jpeg_jpg.rf.edad9a7eabd3e7b762f032e796d5ede1.jpg,1,BlueTang,640,640,0.478125,0.4984375,0.95625,0.884375,0.84568359375
train,images-2023-05-20T172325-132_jpeg_jpg.rf.11aa6549165b706d2d9f13cc3f271123.jpg,1,BlueTang,640,640,0.35,0.79609375,0.353125,0.4078125,0.1440087890625
train,images-2023-05-20T172325-132_jpeg_jpg.rf.11aa6549165b706d2d9f13cc3f271123.jpg,1,BlueTang,640,640,0.21953125,0.365625,0.2890625,0.3,0.08671875
train,images-2023-05-20T172325-132_jpeg_jpg.rf.11aa6549165b706d2d9f13cc3f271123.jpg,1,BlueTang,640,640,0.7953125,0.79609375,0.3875,0.4078125,0.15802734375000002
train,images-2023-05-20T172325-132_jpeg_jpg.rf.11aa6549165b706d2d9f13cc3f271123.jpg,1,BlueTang,640,640,0.76328125,0.3046875,0.4734375,0.60625,0.28702148437499997
train,images-2023-05-20T172325-132_jpeg_jpg.rf.11aa6549165b706d2d9f13cc3f271123.jpg,11,YellowTang,640,640,0.44453125,0.4109375,0.18125,0.2484375,0.045029296875
train,images-2023-05-20T172325-132_jpeg_jpg.rf.2643b5cf0fa811a7ea458eb4da0847f0.jpg,1,BlueTang,640,640,0.4984375,0.53984375,0.8453125,0.590625,0.49926269531249995
train,images-2023-05-20T172325-132_jpeg_jpg.rf.bfc15a0d1f04289afa7c44c2dd363963.jpg,1,BlueTang,640,640,0.1984375,0.36015625,0.396875,0.3390625,0.1345654296875
train,images-2023-05-20T172325-132_jpeg_jpg.rf.bfc15a0d1f04289afa7c44c2dd363963.jpg,1,BlueTang,640,640,0.62421875,0.21484375,0.290625,0.2796875,0.0812841796875
train,images-2023-05-20T172325-132_jpeg_jpg.rf.bfc15a0d1f04289afa7c44c2dd363963.jpg,1,BlueTang,640,640,0.20546875,0.80546875,0.4109375,0.3734375,0.15345947265624998
train,images-2023-05-20T172325-132_jpeg_jpg.rf.bfc15a0d1f04289afa7c44c2dd363963.jpg,1,BlueTang,640,640,0.7046875,0.76484375,0.590625,0.4703125,0.2777783203125
train,images-2023-05-20T172325-132_jpeg_jpg.rf.bfc15a0d1f04289afa7c44c2dd363963.jpg,11,YellowTang,640,640,0.58671875,0.44140625,0.2421875,0.1734375,0.042004394531249996
train,images-2023-05-20T172325-132_jpeg_jpg.rf.c5f94302f13ca8c6ecbd4eca2f97ffec.jpg,1,BlueTang,640,640,0.50703125,0.5390625,0.95,0.753125,0.71546875
train,images-2023-05-20T172325-166_jpeg_jpg.rf.134a3220d7ef1841476c9aacfb02c2d3.jpg,1,BlueTang,640,640,0.2265625,0.42109375,0.453125,0.2578125,0.1168212890625
train,images-2023-05-20T172325-166_jpeg_jpg.rf.134a3220d7ef1841476c9aacfb02c2d3.jpg,1,BlueTang,640,640,0.76484375,0.275,0.4703125,0.55,0.25867187500000005
train,images-2023-05-20T172325-166_jpeg_jpg.rf.134a3220d7ef1841476c9aacfb02c2d3.jpg,1,BlueTang,640,640,0.12109375,0.821875,0.2421875,0.353125,0.0855224609375
train,images-2023-05-20T172325-166_jpeg_jpg.rf.63b7e5e4eaaa2761dc4bf07530df4b81.jpg,1,BlueTang,640,640,0.765625,0.5046875,0.46875,0.365625,0.17138671875
train,images-2023-05-20T172325-166_jpeg_jpg.rf.63b7e5e4eaaa2761dc4bf07530df4b81.jpg,1,BlueTang,640,640,0.3015625,0.7296875,0.596875,0.540625,0.32268554687500006
train,images-2023-05-20T172325-166_jpeg_jpg.rf.63b7e5e4eaaa2761dc4bf07530df4b81.jpg,1,BlueTang,640,640,0.7828125,0.14609375,0.325,0.2921875,0.0949609375
train,images-2023-05-20T172325-166_jpeg_jpg.rf.6edf6840754ff30ec05cf905e26c1439.jpg,1,BlueTang,640,640,0.490625,0.634375,0.7625,0.4609375,0.35146484375
train,images-2023-05-20T172325-166_jpeg_jpg.rf.7d62ae8e044fdb55822108237daea000.jpg,1,BlueTang,640,640,0.36796875,0.471875,0.5625,0.81875,0.46054687499999997
train,images-2023-05-20T172325-216_jpeg_jpg.rf.bd991434fa043829bf71367cba471f63.jpg,1,BlueTang,640,640,0.49921875,0.190625,0.7140625,0.209375,0.14950683593750003
train,images-2023-05-20T172325-216_jpeg_jpg.rf.bd991434fa043829bf71367cba471f63.jpg,3,ClownFish,640,640,0.37578125,0.69140625,0.2203125,0.2328125,0.05129150390625
train,images-2023-05-20T172325-216_jpeg_jpg.rf.fac1d87bb8c41195b6ef1b92fc7010e9.jpg,1,BlueTang,640,640,0.4953125,0.809375,0.7171875,0.221875,0.1591259765625
train,images-2023-05-20T172325-216_jpeg_jpg.rf.fac1d87bb8c41195b6ef1b92fc7010e9.jpg,3,ClownFish,640,640,0.62734375,0.3109375,0.225,0.2359375,0.0530859375
train,images-2023-05-20T172325-543_jpeg_jpg.rf.43bf5ba81b0b945d3b6539b7eee56db9.jpg,1,BlueTang,640,640,0.52421875,0.4921875,0.8765625,0.6875,0.60263671875
train,images-2023-05-20T172325-543_jpeg_jpg.rf.9f413b0a9d830e8bc1e0f865ff33058b.jpg,1,BlueTang,640,640,0.47578125,0.50703125,0.8546875,0.6578125,0.5622241210937501
train,images-2023-05-20T172325-641_jpeg_jpg.rf.471253694ca03cca2e2c11f44d5df236.jpg,1,BlueTang,640,640,0.38828125,0.53046875,0.5921875,0.6890625,0.40805419921875
train,images-2023-05-20T172325-641_jpeg_jpg.rf.77dfa6712260f26400aebaa439dbf359.jpg,1,BlueTang,640,640,0.47734375,0.38671875,0.728125,0.6390625,0.4653173828125
train,images-2023-05-20T172325-873_jpeg_jpg.rf.229477cbfd1525bbc3896d512c78c164.jpg,1,BlueTang,640,640,0.4046875,0.5,0.809375,1.0,0.809375
train,images-2023-05-20T172325-873_jpeg_jpg.rf.3b6220e342f38f9b9d9e8abaa779e41d.jpg,1,BlueTang,640,640,0.47578125,0.61015625,0.9140625,0.6296875,0.5755737304687499
train,images-2023-05-20T172325-927_jpeg_jpg.rf.0c3d83a70177d05ada1b4c08fbeaaa95.jpg,1,BlueTang,640,640,0.28984375,0.36796875,0.1671875,0.1390625,0.02324951171875
train,images-2023-05-20T172325-927_jpeg_jpg.rf.0c3d83a70177d05ada1b4c08fbeaaa95.jpg,1,BlueTang,640,640,0.79921875,0.2984375,0.3984375,0.28125,0.112060546875
train,images-2023-05-20T172325-927_jpeg_jpg.rf.0c3d83a70177d05ada1b4c08fbeaaa95.jpg,1,BlueTang,640,640,0.43203125,0.72265625,0.3359375,0.5546875,0.18634033203125
train,images-2023-05-20T172325-927_jpeg_jpg.rf.0c3d83a70177d05ada1b4c08fbeaaa95.jpg,1,BlueTang,640,640,0.8,0.71953125,0.4,0.5609375,0.224375
train,images-2023-05-20T172325-927_jpeg_jpg.rf.4b99b7e84d031e7a5db5f71d78b4d91d.jpg,1,BlueTang,640,640,0.725,0.60546875,0.1828125,0.1578125,0.028850097656249997
train,images-2023-05-20T172325-927_jpeg_jpg.rf.4b99b7e84d031e7a5db5f71d78b4d91d.jpg,1,BlueTang,640,640,0.22734375,0.73671875,0.4296875,0.328125,0.1409912109375
train,images-2023-05-20T172325-927_jpeg_jpg.rf.4b99b7e84d031e7a5db5f71d78b4d91d.jpg,1,BlueTang,640,640,0.53984375,0.28359375,0.4015625,0.5671875,0.22776123046874996
train,images-2023-05-20T172325-927_jpeg_jpg.rf.4b99b7e84d031e7a5db5f71d78b4d91d.jpg,1,BlueTang,640,640,0.20390625,0.31875,0.4078125,0.60625,0.247236328125
train,images-2023-05-20T172325-927_jpeg_jpg.rf.5244663bd562e89dbf0b26d283fa6202.jpg,1,BlueTang,640,640,0.11640625,0.2359375,0.2328125,0.434375,0.1011279296875
train,images-2023-05-20T172325-927_jpeg_jpg.rf.5244663bd562e89dbf0b26d283fa6202.jpg,1,BlueTang,640,640,0.54296875,0.071875,0.4359375,0.14375,0.06266601562499999
train,images-2023-05-20T172325-927_jpeg_jpg.rf.5244663bd562e89dbf0b26d283fa6202.jpg,1,BlueTang,640,640,0.284375,0.61484375,0.190625,0.371875,0.070888671875
train,images-2023-05-20T172325-927_jpeg_jpg.rf.5244663bd562e89dbf0b26d283fa6202.jpg,1,BlueTang,640,640,0.684375,0.80703125,0.63125,0.3859375,0.24362304687499997
train,images-2023-05-20T172325-927_jpeg_jpg.rf.75e83ff5c99dd3a2507a35bf56b08e47.jpg,1,BlueTang,640,640,0.47890625,0.571875,0.24375,0.49375,0.12035156250000001
train,images-2023-05-20T172325-927_jpeg_jpg.rf.8f4e29e0ab98b41bbbbcf689da7032b8.jpg,1,BlueTang,640,640,0.11953125,0.209375,0.2390625,0.41875,0.100107421875
train,images-2023-05-20T172325-927_jpeg_jpg.rf.8f4e29e0ab98b41bbbbcf689da7032b8.jpg,1,BlueTang,640,640,0.5734375,0.06640625,0.428125,0.1328125,0.056860351562499994
train,images-2023-05-20T172325-927_jpeg_jpg.rf.8f4e29e0ab98b41bbbbcf689da7032b8.jpg,1,BlueTang,640,640,0.2765625,0.59921875,0.165625,0.3609375,0.0597802734375
train,images-2023-05-20T172325-927_jpeg_jpg.rf.8f4e29e0ab98b41bbbbcf689da7032b8.jpg,1,BlueTang,640,640,0.6796875,0.825,0.640625,0.35,0.22421875
train,images-2023-05-20T172325-927_jpeg_jpg.rf.c70ddae3d26c506d947c18d39963efa6.jpg,1,BlueTang,640,640,0.51640625,0.4265625,0.278125,0.509375,0.14166992187500002
train,images-2023-05-20T172326-053_jpeg_jpg.rf.8d4d1dab7f37a813173ace1f783eefc7.jpg,1,BlueTang,640,640,0.63828125,0.53671875,0.5921875,0.7125,0.42193359375
train,images-2023-05-20T172326-053_jpeg_jpg.rf.b8364023e8feded630c596c9d0cc716b.jpg,1,BlueTang,640,640,0.44921875,0.63359375,0.6609375,0.5265625,0.34802490234375
train,images-2023-05-20T172326-098_jpeg_jpg.rf.64c322bfc53a2f66ecf00239759fbd5d.jpg,1,BlueTang,640,640,0.446875,0.47890625,0.565625,0.7625,0.4312890625
train,images-2023-05-20T172326-098_jpeg_jpg.rf.96737ef391f41f9a6c80afaa86d4ae9f.jpg,1,BlueTang,640,640,0.1734375,0.659375,0.346875,0.58125,0.20162109375
train,images-2023-05-20T172326-098_jpeg_jpg.rf.96737ef391f41f9a6c80afaa86d4ae9f.jpg,1,BlueTang,640,640,0.63046875,0.72734375,0.7203125,0.5453125,0.39279541015624997
train,images-2023-05-20T172326-098_jpeg_jpg.rf.a6e9507b53a67fa4300220a6af92d86e.jpg,1,BlueTang,640,640,0.253125,0.2296875,0.4734375,0.353125,0.16718261718750002
train,images-2023-05-20T172326-098_jpeg_jpg.rf.a6e9507b53a67fa4300220a6af92d86e.jpg,1,BlueTang,640,640,0.73125,0.20078125,0.5375,0.4015625,0.21583984374999998
train,images-2023-05-20T172326-098_jpeg_jpg.rf.a6e9507b53a67fa4300220a6af92d86e.jpg,1,BlueTang,640,640,0.2203125,0.61875,0.440625,0.4375,0.1927734375
train,images-2023-05-20T172326-098_jpeg_jpg.rf.a6e9507b53a67fa4300220a6af92d86e.jpg,1,BlueTang,640,640,0.66015625,0.8515625,0.5796875,0.296875,0.1720947265625
train,images-2023-05-20T172326-098_jpeg_jpg.rf.bbfd1dd5a0fc05a73cff1a6b10dafd52.jpg,1,BlueTang,640,640,0.48515625,0.55546875,0.825,0.6546875,0.5401171874999999
train,images-2023-05-20T172326-098_jpeg_jpg.rf.fb8c66ee20fa34c32477eb8200e19a7f.jpg,1,BlueTang,640,640,0.259375,0.16953125,0.51875,0.3390625,0.175888671875
train,images-2023-05-20T172326-098_jpeg_jpg.rf.fb8c66ee20fa34c32477eb8200e19a7f.jpg,1,BlueTang,640,640,0.259375,0.690625,0.51875,0.61875,0.32097656250000006
train,images-2023-05-20T172326-098_jpeg_jpg.rf.feae7e30baca38285d25b2cf6dbb57bd.jpg,1,BlueTang,640,640,0.21796875,0.26640625,0.4359375,0.2953125,0.12873779296875
train,images-2023-05-20T172326-098_jpeg_jpg.rf.feae7e30baca38285d25b2cf6dbb57bd.jpg,1,BlueTang,640,640,0.71953125,0.165625,0.5609375,0.33125,0.18581054687499998
train,images-2023-05-20T172326-098_jpeg_jpg.rf.feae7e30baca38285d25b2cf6dbb57bd.jpg,1,BlueTang,640,640,0.21796875,0.659375,0.4359375,0.38125,0.16620117187499997
train,images-2023-05-20T172326-098_jpeg_jpg.rf.feae7e30baca38285d25b2cf6dbb57bd.jpg,1,BlueTang,640,640,0.71171875,0.85703125,0.5453125,0.2859375,0.15592529296875
train,images-2023-05-20T172326-203_jpeg_jpg.rf.43844df3a921e78a23c7b73b8886944e.jpg,1,BlueTang,640,640,0.665625,0.5484375,0.63125,0.7984375,0.504013671875
train,images-2023-05-20T172326-203_jpeg_jpg.rf.525406145c8ff122706ff5f218b23499.jpg,1,BlueTang,640,640,0.30703125,0.41484375,0.6140625,0.8296875,0.50947998046875
train,images-2023-05-20T172326-203_jpeg_jpg.rf.525406145c8ff122706ff5f218b23499.jpg,1,BlueTang,640,640,0.78125,0.3359375,0.4375,0.671875,0.2939453125
train,images-2023-05-20T172326-203_jpeg_jpg.rf.525406145c8ff122706ff5f218b23499.jpg,1,BlueTang,640,640,0.4171875,0.8359375,0.709375,0.328125,0.232763671875
train,images-2023-05-20T172326-203_jpeg_jpg.rf.98d184d95f7343d6ceb6377e8db81e97.jpg,1,BlueTang,640,640,0.3453125,0.4234375,0.5140625,0.7203125,0.37028564453125
train,images-2023-05-20T172326-203_jpeg_jpg.rf.a77fbddcb557264d7f0c6b465e60ce52.jpg,1,BlueTang,640,640,0.296875,0.821875,0.565625,0.35625,0.20150390625000003
